# Swadesh list of the IDS project
5.87	milk	3873	milk (vb)
5.43	lunch	7091	lunch
1.32	sea	5326	sea
1.43	wood	6970	wood
5.21	cook (V)	1278	cook
14.24	delay (V)	1571	retard, delay
7.421	pillow	4488	pillow
9.342	press (V)	4670	press
10.83	boat	596	boat
2.444	oder brother	10005	older brother
4.202	skull	5592	skull
6.54	shoe	3729	shoemaker, cobbler
6.54	make (V)	5470	shoemaker, cobbler
12.541	span	5752	span, fathom
12.541	fathom	2242	span, fathom
18.13	shout (V)	1419	shout, cry out
18.13	cry out (V)	5485	shout, cry out
13.14	every	145	every, all
13.14	all	2077	every, all
2.82	family	2209	family
5.391	tongs	6423	tongs
17.36	secret	5340	secret
11.43	money	3930	money
12.93	change (V)	944	change
8.97	nettle	4066	nettle
11.22	give (V)	2648	give back
9.5	nail	4017	nail
5.81	salt	5235	salt
12.37	middle	3863	middle, center
15.22	smell	5653	smell (vb trans)
12.36	side	5520	side
6.33	weave (V)	6828	weave
18.36	promise (V)	4711	promise
13.0	nothing	4133	zero, nothing
13.105	hundred	3105	hundred
4.31	arm	231	arm
4.26	tongue	6424	tongue
3.83	fly	2432	fly
13.36	second	5339	second
6.61	pocket	4578	pocket
8.82	coconut	1109	coconut
9.26	break (V)	676	break
8.72	stump	6051	tree stump
5.32	plate	4541	plate
2.71	stepfather	5918	stepfather
16.19	bad	3698	misfortune, bad luck
16.19	luck	334	misfortune, bad luck
7.21	room	5150	room
8.53	plant	4536	plant (noun)
17.24	learn (V)	3506	learn
5.94	fermented drink	2282	fermented drink
10.86	rudder	5184	rudder
5.24	bake (V)	344	bake
7.13	hut	3128	hut
6.62	button	816	button
5.27	kettle	3375	kettle
22.22	preach (V)	4647	preach
9.74	glass	2659	glass
15.44	sound	5735	sound, noise
15.44	noise	4092	sound, noise
9.34	spread out (V)	5822	spread out
3.832	mosquito	3946	mosquito
7.44	table	6175	table
6.49	stocking	5698	stocking, sock
6.49	sock	5954	stocking, sock
9.69	tin	6396	tin, tinplate
3.831	gnat	2684	sandfly (midge), gnat
10.11	move (V)	3972	move
4.302	collarbone	1122	collarbone
16.62	desire	6769	desire, want
16.62	want	1618	desire, want
4.11	body	600	body
14.71	month	3934	month
3.65	fish	2345	fish
13.37	pair	4307	pair
12.213	pile up (V)	4484	pile up
6.71	ornament	4245	ornament, adornment
6.71	adornment	87	ornament, adornment
17.441	cheat (V)	961	betray
8.531	plant	4536	plant (vb)
1.89	charcoal	949	charcoal
13.23	part	4334	part, piece
13.23	piece	4468	part, piece
12.31	high	2985	high
2.92	thou	6333	you (singular)
8.6	tree	6487	tree
14.41	day	1515	day
2.471	old woman	10006	old woman
3.812	nit	4089	nit (louse egg)
4.61	sleep	5608	sleep
14.74	winter	6937	winter
13.24	half	2846	half
18.211	stutter (V)	6055	stutter, stammer
18.211	stammer (V)	5878	stutter, stammer
2.33	marry (V)	3775	marry
12.23	separate	5367	separate
15.64	white	6880	white
3.54	hen	2966	hen
4.92	lazy	3488	lazy
9.62	anvil	202	anvil
4.521	hiccough	2979	hiccough
12.32	low	3690	low
10.615	carry in arms (V)	881	carry-underarm
5.79	oil	4199	oil
12.27	hide (V)	1189	hide, conceal
12.27	conceal (V)	2984	hide, conceal
8.46	oats	4157	oats
7.48	trough	6517	trough
14.21	swift	6158	swift, fast, quick
14.21	fast	2227	swift, fast, quick
14.21	quick	4829	swift, fast, quick
4.36	knee	3400	knee
12.77	cross (V)	1387	cross
17.56	no	4090	no, negative
4.12	skin	2983	skin, hide
4.12	hide	5585	skin, hide
10.67	push (V)	5486	push, shove
10.67	shove (V)	4790	push, shove
4.56	spit	5793	spit
9.28	tear	6243	tear
5.97	egg	1930	egg
4.93	bald	349	bald
14.23	hasten (V)	3116	hasten, hurry
14.23	hurry (V)	2897	hasten, hurry
5.89	butter	811	butter
9.36	wash (V)	6784	wash
11.28	harm (V)	1483	harm, injure, damage
11.28	injure (V)	2883	harm, injure, damage
11.28	damage (V)	3229	harm, injure, damage
11.34	release (V)	4976	release, let go
11.34	let go (V)	3542	release, let go
14.15	old	4201	old
10.16	drop	1845	drop (vb)
7.12	house	3074	house
15.74	hard	2875	hard
3.821	wax	6809	beeswax
10.613	carry on shoulder (V)	883	carry-on-shoulder
8.31	sow	5744	sow
1.324	foam	2437	foam
4.144	hair (body)	7056	body hair
9.221	cut down (V)	1466	cut down
4.231	nostril	4104	nostril
5.59	pestle	4447	pestle
16.74	wrong	7011	wrong
4.345	claw	1030	claw
14.75	spring 2	5828	spring
14.22	slow	5639	slow
4.77	corpse	1299	corpse
6.23	linen	3593	linen, flax
10.45	walk	6757	walk
3.93	grasshopper	2751	grasshopper
3.38	kid	3380	kid
15.851	warm	6774	warm
8.43	wheat	6855	wheat
15.57	bright	703	bright
3.78	camel	840	camel
10.74	bridge	699	bridge
12.46	west	6848	west
4.91	tired	6402	tired, weary
4.91	weary	6825	tired, weary
6.24	cotton	1309	cotton
2.25	boy	654	boy
9.24	scissors	5291	scissors, shears
19.65	meet (V)	3831	meet
15.56	shine (V)	5463	shine
4.73	pregnant	4658	pregnant
17.14	think (V)	6321	think (= be of the opinion)
4.52	yawn (V)	2599	yawn, gape
4.52	gape (V)	7018	yawn, gape
3.819	spider web	10007	spider web
4.162	rib	5073	rib
12.65	thin	6318	thin (in dimension)
1.25	island	3305	island
4.58	bite	535	bite
9.63	cast (V)	891	cast (metals)
11.86	shop	5474	store, shop
1.37	spring 1	6844	spring, well
1.37	well 2	5827	spring, well
